beta,infectious_period,latent_period,ifr,vaccination_rate,isolation_rate,initial_infected,peak_infectious,peak_day,cumulative_deaths,attack_rate
0.4429905846209756,4.483186991802004,3.8143688154933155,0.007074769154788992,0.0022139829129628787,0.09214977538705105,68.29504067307349,1391.4628774482344,139.0,393.9036170501882,0.055677239558205235
0.5320883910586981,5.147970847182389,5.175060461220376,0.01325405679817351,0.003752461245446167,0.07228936841694411,27.184929808971248,10830.163276869549,129.0,3148.158223919564,0.23752412350861532
0.33124495409609306,8.092171813524116,5.753122759644797,0.0067613993986988825,0.0004663007903557572,0.03325578243198734,25.354032516381633,75859.0685313655,143.0,5047.91212923591,0.7465780131561689
0.324710139470955,7.372606687924316,6.848538810228373,0.008892130848731378,0.004368600788356658,0.08392957365836445,71.67162094495974,167.7280089002568,92.0,40.89362831788242,0.004598855888824067
0.4597561310672302,5.3174894919331255,4.371434612716407,0.006847262965921349,0.002573285578468407,0.016917624480951476,27.712064195207727,48922.8545968705,108.0,3727.335889231732,0.5443541321229504
0.5181003527064458,7.077999993485491,4.628505859006642,0.008260774158207846,0.004621606139504284,0.08423712335779102,51.89953219181554,27323.679690081648,100.0,3079.9795699867595,0.3728439382314443
0.5307538898372945,6.646867727595433,2.9794037708037693,0.013653444515143411,0.001402693639536544,0.009138710059276219,30.529892953951528,193929.4942089172,62.0,11964.812769687604,0.8763219242160534
0.4644996866237952,5.281788580364496,6.7936937222344875,0.01375861037234656,0.0010192081200020553,0.07924548108977901,77.06356243502908,21458.820956317973,153.0,6893.135837941423,0.5010052360953507
0.4124326445260692,9.016649795101126,2.725105482906775,0.0023890385193069447,0.0032996194339682972,0.04861794377753403,29.441980406509664,90226.27493916311,85.0,1464.0651680666592,0.6128261039890558
0.36548574670329415,9.70951026532517,6.761701311486414,0.005814433943706953,0.004991574916815756,0.054442301608684865,57.439438547628995,9599.698902751777,139.0,908.0467168692822,0.15617112958211066
0.2531948805598831,7.2754914229574545,6.132371560693448,0.0055461278938709994,0.0021654574885563416,0.09298907831123027,16.384388322804348,16.384388322804348,0.0,1.4682445854303423,0.0002647332722083264
0.58831702148213,8.162204681038954,3.82404610949497,0.008462018258529278,0.001835835156384996,0.052687183590541344,52.17857828193234,165330.04151686424,62.0,7230.9586817182435,0.8545193901501947
0.535324657161772,6.504657883817622,6.401633781843073,0.018582851607518984,0.0040328966370743865,0.0746993587885133,87.30058895877424,27911.82476600891,106.0,7839.431127705055,0.4218637318576579
0.3580242855904963,9.06394551481717,2.422999711799535,0.0033290326346386394,0.003271290128195862,0.028747371537633126,41.22376303765908,95448.42827023061,87.0,2019.5435728505886,0.6066457720591885
0.26605837915616504,5.6072431212449105,4.737325349073622,0.003180360551051616,0.004086698770953594,0.03877543424737426,3.067544245998174,3.067544245998174,0.0,0.20373803478194646,6.406130107310599e-05
0.4364353929414704,8.986410978949,2.522017250244377,0.004184018427824446,0.0019904265365527367,0.04843894637692551,86.04302544506726,144940.6260844241,66.0,3282.37075370665,0.7845019830405886
0.20432673362582968,9.687538132606775,2.2480969965253292,0.005665512120563033,0.004063241106237343,0.08312385812962642,11.872137736939107,11.872137736939107,0.0,0.812663374941333,0.00014344040885408426
0.5361966093062083,7.249646911543435,5.172942640800896,0.009595183057036875,0.0030688301322946143,0.0767609041784112,99.42904306608273,61091.739430869515,86.0,5958.8191782963495,0.6210219380782207
0.39726604524352127,5.3225047130400105,3.3362740511295144,0.01658973663304282,0.0027008842845943136,0.07776915586043372,69.07765993976794,2579.2636377869635,131.0,1277.9917475378925,0.0770350835463197
0.5700526601055843,7.81676174413307,3.678654260615004,0.01488332774167974,0.0020555969427770177,0.01594000084202396,46.90714814795107,212191.90072955118,59.0,12992.775741406007,0.8729751818217795
0.4212654757731339,9.611788893271648,3.948488746644992,0.00965981947706777,0.0004853511986616917,0.09500318576424534,33.22306139304363,85061.24200808101,102.0,7425.227967650667,0.7686715041909455
0.21632588781365036,4.128116067138825,3.7359979169925985,0.014859405391536743,0.003611995021600333,0.059874359977760555,8.476272148640007,8.476272148640007,0.0,0.38933697928860833,2.620138350289288e-05
0.2930789020373287,9.391777606439378,4.709544276162517,0.0021076415111166754,0.004688280612509484,0.06319197970314581,97.67157235859608,1507.335042428415,114.0,61.93344619082103,0.02938518996905093
0.29809095390838336,8.54903561398495,4.902090505960087,0.01925933941093809,0.0026769500989690864,0.07223458063746989,23.059092271193386,736.9346893106376,167.0,402.3105958681591,0.02088911708153767
